"pid","mid"
"229302","174755"
"1134505","174765"
"1134732","174765"
"10885","175274"
"26739","175348"
"116351","175810"
"121394","175810"
"229302","175810"
"1134505","175810"
"62420","175821"
"70690","175821"
"148884","175821"
"556938","175821"
"134704","175843"
"1337","175906"
"12672","175906"
"21908","175906"
"25245","175906"
"25246","175906"
"25251","175906"
"26724","175906"
"63584","175906"
"65938","175906"
"66122","175906"
"66717","175906"
"67224","175906"
"86318","175906"
"88495","175906"
"567303","175906"
"695","175961"
"44917","175961"
"62420","175961"
"64662","175961"
"81081","175961"
"83358","175961"
"83631","175961"
"105940","175961"
"118745","175961"
"230776","175961"
"25246","176023"
"62419","176023"
"65992","176023"
"67689","176023"
"70674","176023"
"83693","176023"
"84205","176023"
"119447","176023"
"134703","176023"
"229302","176023"
"1254216","176023"
"1069676","176217"
"10885","176219"
"26739","176219"
"26744","176219"
"70674","176219"
"148886","176219"
"327585","176219"
"1275566","176325"
"96546","176629"
"116351","176629"
"229302","176629"
"1134504","176629"
"134703","176654"
"134703","176665"
"124777","176672"
"62417","176875"
"238973","176875"
"1336","177014"
"25245","177351"
"1081493","177396"
"26724","177499"
"57609","177499"
"62410","177499"
"78878","177499"
"88495","177499"
"105421","177499"
"1265974","177499"
"229302","178121"
"296066","178121"
"1134505","178121"
"144860","178674"
"579216","178674"
"944021","178674"
"1135177","178674"
"83693","178753"
"62420","179268"
"26784","179461"
"64895","179461"
"67221","179461"
"70437","179461"
"83631","179461"
"121709","179461"
"134704","179461"
"1081493","179461"
"57609","179631"
"69636","179631"
"70673","179631"
"84205","179631"
"229302","179631"
"1134505","179631"
"567303","179890"
"1081493","179890"
"20519","179940"
"227778","179940"
"556938","179940"
"588144","179940"
"1134732","179940"
"1574333","179940"
"1341","179944"
"70690","179944"
"134704","179944"
"26729","179995"
"612216","179995"
"65974","180465"
"229302","180465"
"70673","180532"
"26785","180755"
"62424","180755"
"56830","180896"
"69636","180896"
"124002","180896"
"240177","180896"
"548610","180896"
"66717","180897"
"109301","180897"
"120725","180897"
"1201406","180897"
"1346930","180897"
"1417211","180897"
"1417223","180897"
"70590","180903"
"118352","180903"
"1147123","180903"
"82401","181009"
"130985","181009"
"227782","181009"
"26724","181051"
"62419","181051"
"67689","181051"
"990443","181051"
"1173605","181051"
"25245","181110"
"62423","181110"
"66122","181110"
"1134731","181110"
"1134946","181110"
"1135177","181110"
"1173203","181110"
"1134505","181308"
"1337","181633"
"56861","181633"
"69636","181633"
"103598","181633"
"552084","181633"
"592329","181633"
"1134504","181633"
"1160575","181633"
"70673","181648"
"124002","181648"
"1338","181735"
"83560","181735"
"213438","181735"
"1069676","181735"
"25245","181738"
"57617","181738"
"62412","181738"
"239010","181738"
"240161","181738"
"567303","181738"
"999460","181738"
"1416970","181738"
"1591060","181738"
"57607","181751"
"109301","181751"
"119447","181751"
"121709","181751"
"148886","181751"
"1402393","181751"
"1619","181757"
"68557","181757"
"148891","181757"
"592329","181757"
"62423","181870"
"134704","181870"
"1173757","181870"
"1265950","181870"
"26786","181874"
"592328","181874"
"990443","181874"
"87839","181888"
"119447","181888"
"1135394","181888"
"25246","181897"
"35452","181897"
"44922","181897"
"62410","181897"
"62417","181897"
"66122","181897"
"83560","181897"
"134704","181897"
"52908","181906"
"239961","181906"
"571521","181906"
"20519","182012"
"69638","182012"
"148886","182012"
"148891","182012"
"1275569","182012"
"18899","182030"
"26775","182030"
"70673","182030"
"121394","182030"
"134704","182030"
"229302","182030"
"584527","182030"
"1081493","182030"
"1134505","182030"
"26724","182127"
"64895","182127"
"66717","182127"
"70690","182127"
"118745","182127"
"1334856","182127"
"56830","182227"
"87840","182227"
"123202","182227"
"25246","182232"
"87840","182232"
"119447","182232"
"130644","182232"
"25246","182311"
"65992","182311"
"81081","182311"
"83631","182311"
"121709","182311"
"1275569","182311"
"122816","182314"
"552084","182314"
"987139","182314"
"1277930","182314"
"20519","182327"
"1577825","182327"
"20519","182335"
"548616","182335"
"1337","182432"
"26739","182432"
"66717","182432"
"116906","182432"
"21911","182769"
"57831","182769"
"94076","182769"
"11401","182820"
"20640","182820"
"26760","182820"
"69637","182820"
"121394","182878"
"229302","182878"
"213441","182886"
"25249","183048"
"70690","183048"
"83635","183048"
"110847","183048"
"612216","183048"
"1337","183159"
"25249","183159"
"70437","183159"
"124002","183540"
"134704","183540"
"229302","183540"
"134704","183783"
"229302","183783"
"240169","183783"
"1619","183846"
"26739","183846"
"26785","183846"
"57609","183846"
"111298","183846"
"567303","183846"
"1134165","183846"
"1135395","183846"
"1135396","183846"
"1135397","183846"
"1135398","183846"
"56804","183849"
"70437","183849"
"83624","183849"
"1178932","183849"
"1195556","183849"
"20999","183983"
"148886","184068"
"229302","184068"
"26724","184173"
"65986","184173"
"70674","184173"
"119454","184173"
"240169","184173"
"1173757","184173"
"1338","184990"
"26724","184990"
"26739","184990"
"26785","184990"
"240177","184990"
"554183","184990"
"567303","184990"
"1427641","184990"
"83624","185004"
"25251","185162"
"144860","185162"
"612216","185162"
"119450","185309"
"1178940","185309"
"66717","185432"
"140481","185432"
"552084","185432"
"18899","185832"
"26726","185832"
"69637","185832"
"1135177","185832"
"1168410","185832"
"65986","185885"
"69636","185885"
"118745","185885"
"124777","185885"
"229302","185885"
"584527","186022"
"124002","186302"
"124777","186302"
"1134504","186302"
"1134505","186302"
"227792","186346"
"66717","186391"
"83631","186391"
"120419","186391"
"122816","186391"
"83631","186412"
"1357125","186412"
"20519","186518"
"56811","186525"
"1135394","186525"
"62419","186568"
"83358","186568"
"1395247","186693"
"70673","186695"
"88351","186695"
"229302","186695"
"26744","186699"
"84205","186703"
"1134504","186712"
"67259","186727"
"1109778","186727"
"1395247","186727"
"26784","186874"
"124777","186874"
"26784","186877"
"78877","186877"
"553881","186877"
"955784","186877"
"1134505","186877"
"83630","186881"
"109304","186881"
"240171","186881"
"57609","186882"
"69636","186882"
"70673","186882"
"229302","186882"
"296066","186882"
"1134505","186882"
"70673","186890"
"88351","186890"
"296066","186890"
"111298","186892"
"69636","186893"
"88351","186893"
"134703","186893"
"69636","186896"
"229302","186896"
"69636","186899"
"1134732","186899"
"1577825","186899"
"83358","186901"
"88351","186901"
"544796","186901"
"1265950","186901"
"70673","186903"
"69637","186907"
"1395247","186907"
"88351","186910"
"1265950","186910"
"88351","186914"
"229302","186914"
"576408","186914"
"1173203","186914"
"229302","186917"
"1134505","186920"
"1254216","186920"
"1265950","186923"
"84205","186924"
"296066","186924"
"229302","186926"
"1134504","186926"
"1134505","186926"
"1364713","186926"
"1134505","186927"
"1337","186930"
"44917","186930"
"62419","186930"
"1134165","186930"
"1166375","186930"
"1402734","186930"
"70673","186940"
"148886","186940"
"1135238","186940"
"1148003","186940"
"229302","186941"
"1134504","186941"
"62420","186944"
"148886","186944"
"124002","186958"
"584527","186958"
"1338","187003"
"65987","187003"
"83358","187003"
"103598","187003"
"148886","187003"
"213438","187003"
"990443","187003"
"62419","187004"
"548474","187005"
"103598","187013"
"148886","187014"
"229302","187014"
"44922","187015"
"70673","187015"
"88351","187015"
"131728","187015"
"240169","187015"
"44922","187018"
"68557","187018"
"70673","187018"
"88351","187018"
"227782","187018"
"227782","187020"
"66717","187021"
"87840","187021"
"1415348","187021"
"71051","187022"
"127436","187024"
"1265950","187024"
"96546","187030"
"111298","187030"
"127436","187030"
"1619","187033"
"26724","187033"
"103598","187033"
"1163362","187033"
"1338","187034"
"83560","187034"
"83631","187034"
"548474","187034"
"990443","187034"
"44922","187036"
"62420","187036"
"83358","187036"
"103598","187036"
"548474","187036"
"990443","187036"
"21902","187040"
"66122","187040"
"83358","187040"
"83560","187040"
"111298","187040"
"240161","187040"
"1134505","187046"
"240169","187050"
"229302","187052"
"1134505","187172"
"1081493","187176"
"121394","187178"
"134704","187178"
"229302","187178"
"584527","187178"
"240169","187179"
"1134505","187182"
"1427641","187182"
"240169","187187"
"70673","187336"
"119450","187351"
"592329","187351"
"18897","187364"
"119450","187364"
"121394","187364"
"548610","187364"
"1002925","187364"
"592329","187369"
"65986","187378"
"69636","187378"
"134704","187382"
"592329","187386"
"240169","187387"
"65986","187392"
"69636","187392"
"70673","187392"
"124777","187392"
"229302","187392"
"1134504","187392"
"1134504","187397"
"1427641","187397"
"65353","187401"
"69637","187401"
"70673","187403"
"229302","187403"
"1134505","187406"
"105940","187408"
"124002","187419"
"229302","187419"
"1275566","187419"
"124002","187422"
"18897","187432"
"65986","187433"
"69636","187433"
"65986","187439"
"69636","187439"
"1134504","187439"
"1134505","187439"
"548610","187440"
"18897","187447"
"70673","187447"
"118745","187464"
"548610","187464"
"1134732","187464"
"88351","187466"
"105940","187470"
"18897","187473"
"62410","187473"
"119454","187473"
"124002","187473"
"26784","187488"
"240169","187490"
"1134505","187491"
"65986","187496"
"240169","187496"
"105940","187498"
"119450","187498"
"229302","187498"
"70673","187500"
"124002","187500"
"548610","187500"
"124002","187652"
"229302","187652"
"70673","187659"
"124002","187659"
"1134505","187659"
"26784","187674"
"70673","187674"
"229302","187674"
"70673","187682"
"65986","187686"
"124777","187686"
"1134505","187686"
"124002","187689"
"62419","187692"
"88351","187692"
"124002","187692"
"57609","187705"
"20519","187707"
"26784","187707"
"78877","187707"
"553881","187707"
"553882","187707"
"1134732","187707"
"1277930","187707"
"70674","187709"
"62424","187721"
"1134505","187721"
"1134732","187721"
"1148003","187721"
"1395247","187721"
"70673","187723"
"111298","187723"
"1134505","187723"
"78877","187724"
"124777","187724"
"553881","187724"
"955784","187724"
"88351","187727"
"131728","187727"
"1134505","187727"
"1173203","187727"
"240171","187738"
"84205","187739"
"229302","187739"
"240171","187739"
"296066","187739"
"990443","187739"
"1148003","187739"
"567303","187748"
"1265950","187748"
"229302","187751"
"240171","187751"
"296066","187751"
"44922","187752"
"148891","187756"
"544796","187756"
"990443","187756"
"44917","187758"
"103598","187758"
"213438","187758"
"44922","187760"
"66122","187760"
"70673","187760"
"83560","187760"
"84205","187760"
"229302","187760"
"103598","187762"
"148886","187762"
"229302","187762"
"1134735","187762"
"1254216","187762"
"68557","187764"
"83560","187764"
"592329","187764"
"65992","187766"
"548474","187766"
"83489","187768"
"1065282","187883"
"26729","187891"
"62419","187897"
"65986","187897"
"69636","187897"
"124777","187897"
"229302","187897"
"105940","187901"
"592329","187902"
"990778","187996"
"69637","188115"
"96613","188183"
"103598","188183"
"26786","188813"
"66717","188813"
"1134732","188813"
"18899","188982"
"21908","188982"
"25246","188982"
"57617","188982"
"65987","188982"
"70437","188982"
"88495","188982"
"111298","188982"
"1416929","188982"
"82401","189142"
"70673","189168"
"88495","190423"
"94076","190423"
"96546","190423"
"119447","190423"
"556800","190423"
"567303","190423"
"1329775","190423"
"20519","190527"
"88495","190527"
"20519","190790"
"21914","190790"
"87948","190790"
"57831","190793"
"126852","190793"
"1135177","190793"
"52575","190794"
"67224","190794"
"1172981","190794"
"35452","191324"
"44917","191324"
"57607","191324"
"57609","191324"
"57617","191324"
"65974","191324"
"70437","191324"
"88495","191324"
"119447","191324"
"213438","191324"
"227778","191324"
"238973","191324"
"592329","191324"
"1395247","191324"
"1428283","191324"
"10885","191441"
"21914","191441"
"57607","191441"
"62420","191441"
"88351","191441"
"116896","191441"
"1069676","191441"
"76913","191463"
"543178","191463"
"65938","191504"
"83624","191504"
"130644","191504"
"26739","191531"
"83631","191561"
"956575","191561"
"25246","191563"
"25249","191563"
"64895","191563"
"65944","191563"
"83689","191563"
"130561","191563"
"1346930","191563"
"1591060","191563"
"62419","192177"
"26744","192199"
"62410","192199"
"62419","192199"
"62424","192199"
"70591","192199"
"87840","192199"
"134704","192199"
"70673","192226"
"20519","192239"
"25246","192239"
"66761","192239"
"83358","192239"
"109301","192239"
"121394","192239"
"224929","192239"
"552084","192239"
"1134731","192239"
"1135177","192239"
"26786","192257"
"88351","192257"
"544796","192257"
"1364713","192257"
"1624097","192825"
"695","192871"
"121394","192871"
"1134729","192881"
"1357125","192881"
"66122","192888"
"66717","192888"
"83560","192888"
"1134732","192888"
"548610","192933"
"70673","193228"
"20519","193551"
"66122","193551"
"110847","193551"
"119450","194200"
"576408","194200"
"70673","194429"
"1081493","194429"
"25246","194523"
"25251","194523"
"86318","194523"
"1147123","194523"
"65974","194646"
"68561","194646"
"956575","194646"
"1191058","194646"
"20654","195300"
"99687","195300"
"21911","195720"
"20519","195748"
"99689","196325"
"109434","196325"
"1031246","196325"
"25246","196385"
"1031246","196385"
"21908","196420"
"1002925","196420"
"240169","196854"
"70673","197055"
"63584","197167"
"84205","197245"
"1134505","197245"
"1134732","197245"
"121394","197338"
"124002","197338"
"229302","197338"
"1081493","197338"
"105418","197427"
"65990","197456"
"84205","197456"
"88495","197456"
"227792","197456"
"239010","197456"
"565456","197456"
"567303","197456"
"571521","197456"
"589746","197456"
"1346994","197456"
"109301","197586"
"63584","197809"
"83689","197809"
"224928","197809"
"62417","198075"
"134704","198075"
"213438","198075"
"121394","198157"
"229302","198157"
"121394","198303"
"1624","198309"
"70673","198309"
"121394","198309"
"134704","198309"
"229302","198309"
"134703","198458"
"66761","198526"
"70591","198526"
"105940","198526"
"109301","198526"
"110847","198526"
"1178932","198526"
"1178934","198526"
"44917","198536"
"44922","198536"
"65975","198536"
"105940","198536"
"592328","198536"
"67046","198548"
"105940","198548"
"1147123","198548"
"1178938","198548"
"1178940","198548"
"26728","198549"
"105940","198549"
"1178945","198549"
"70674","198690"
"239010","198690"
"571521","198690"
"1173757","198690"
"62410","198945"
"121394","198945"
"229302","198945"
"65986","199296"
"229302","199296"
"240169","199296"
"77303","199542"
"121394","199635"
"1081493","199635"
"1134505","199635"
"1624","199638"
"229302","199638"
"240169","199638"
"1134505","199638"
"1624","199792"
"121394","199792"
"26775","199796"
"70673","199796"
"121394","199796"
"134704","199796"
"1339","199891"
"21908","199891"
"25251","199891"
"54615","199891"
"56861","199891"
"57831","199891"
"71051","199891"
"88495","199891"
"552084","199891"
"1031246","199891"
"1094209","199891"
"21902","200038"
"63584","200038"
"64895","200038"
"65934","200038"
"87948","200038"
"118350","200038"
"956575","200038"
"1069676","200038"
"96889","200170"
"556800","200170"
"229302","200284"
"1109778","200284"
"1173757","200284"
"26724","200458"
"65986","200458"
"70674","200458"
"592329","200458"
"52908","201099"
"62410","201099"
"130644","201099"
"987139","201099"
"88351","201347"
"1134505","201347"
"1624","201358"
"18899","201358"
"65975","201358"
"116351","201358"
"121394","201358"
"26784","201531"
"229302","201531"
"548610","201531"
"148884","201706"
"25246","201905"
"67689","201919"
"26784","202179"
"88351","202179"
"124777","202179"
"1134504","202179"
"69636","202182"
"1109778","202182"
"1081493","202186"
"1336","202220"
"109434","202220"
"576408","202220"
"67689","202463"
"25246","202471"
"112563","202514"
"1340","202515"
"1184600","202515"
"56830","202516"
"25246","202598"
"44922","202598"
"65990","202598"
"131728","202598"
"148884","202598"
"612216","202598"
"1275566","202598"
"1319279","202598"
"1398251","202598"
"1415225","202598"
"1415347","202598"
"1415348","202598"
"66717","202978"
"553881","202978"
"1002925","202978"
"1134732","202978"
"26729","203152"
"26760","203152"
"134703","203476"
"227782","203503"
"240169","203503"
"240171","203503"
"584527","203509"
"10885","203530"
"116351","203598"
"83358","203803"
"118745","203803"
"1065282","203803"
"1173757","203803"
"1588386","203803"
"83631","203916"
"87942","203916"
"612216","203916"
"213438","203996"
"70673","204202"
"124002","204202"
"26784","204315"
"65986","204315"
"229302","204315"
"1134505","204315"
"20519","204553"
"21910","204819"
"72731","204819"
"84205","204932"
"229302","204932"
"115610","205458"
"974461","205464"
"21908","205575"
"72731","205575"
"83630","205575"
"88351","205575"
"26726","205708"
"118745","205708"
"1065282","205708"
"1109778","205708"
"69637","205796"
"1135177","205796"
"20652","206047"
"25251","206047"
"66761","206047"
"70437","206047"
"94076","206047"
"118350","206047"
"551869","206047"
"12466","206051"
"83689","206051"
"144860","206051"
"213438","206051"
"944021","206051"
"26724","206260"
"77303","206260"
"130985","206260"
"213438","206260"
"240169","206302"
"88351","206443"
"124002","206443"
"124777","206443"
"84205","206446"
"1134505","206446"
"26784","206450"
"70673","206450"
"240169","206450"
"65986","206452"
"69636","206452"
"548610","206452"
"612216","206452"
"1109778","206452"
"1081493","206453"
"88351","206455"
"124777","206455"
"229302","206455"
"65986","206592"
"69636","206592"
"70673","206600"
"121394","206600"
"124777","206600"
"134704","206600"
"121394","206605"
"109809","206624"
"20652","206664"
"70673","206697"
"116636","206796"
"109813","207052"
"25245","207340"
"70437","207340"
"86318","207340"
"109301","207340"
"122816","207340"
"592329","207340"
"1134731","207340"
"1190225","207340"
"25246","208210"
"52575","208210"
"72731","208210"
"148886","208210"
"548474","208210"
"990443","208210"
"88351","208543"
"20519","208621"
"25251","208621"
"56861","208621"
"119426","208621"
"127436","208621"
"987139","208621"
"1069676","208621"
"1338","209519"
"213438","209519"
"44922","209520"
"1147123","209520"
"67689","210111"
"26784","210333"
"56861","210335"
"26784","210340"
"119447","210340"
"148886","210340"
"229302","210340"
"25249","210349"
"64895","210349"
"82177","210349"
"148891","210349"
"226620","210349"
"554183","210349"
"588138","210349"
"1191929","210349"
"25251","210498"
"70690","210498"
"944021","210498"
"70673","210757"
"12672","210778"
"94076","210778"
"118350","210778"
"548474","210778"
"588144","210778"
"62417","210911"
"83560","210911"
"84205","210911"
"239010","210911"
"1147123","210911"
"83358","211126"
"213438","211207"
"1341","211425"
"68562","211425"
"83693","211425"
"88495","211425"
"237235","211425"
"238973","211425"
"987137","211425"
"1195450","211425"
"1338","211513"
"21908","211513"
"64662","211513"
"67222","211513"
"70437","211513"
"94076","211513"
"96546","211513"
"122816","211513"
"1090949","211513"
"1195555","211513"
"1195556","211513"
"1337","211866"
"25246","211866"
"70591","211866"
"70673","211866"
"87945","211866"
"88351","211866"
"119447","211866"
"227782","211866"
"548045","211866"
"1178934","211866"
"1254216","211866"
"237235","212240"
"1143686","212240"
"18897","212273"
"70673","212273"
"119454","212273"
"240171","212273"
"1109778","212273"
"1147123","212273"
"1191929","212372"
"65990","212375"
"110845","212375"
"1357125","212375"
"1416929","212375"
"1337","212378"
"56861","212378"
"64895","212378"
"87942","212378"
"96889","212378"
"111298","212378"
"146624","212378"
"230776","212378"
"230777","212378"
"26729","212781"
"1277930","212781"
"65959","212976"
"82177","212992"
"105940","212992"
"944021","212992"
"56861","212995"
"65987","212995"
"1178940","212995"
"25246","212996"
"67221","212996"
"67222","212996"
"70437","212996"
"83358","212996"
"122816","212996"
"296066","212996"
"554183","212996"
"592329","212996"
"612216","212996"
"956575","212996"
"1134732","212996"
"1135238","212996"
"1338","213001"
"56861","213001"
"71051","213015"
"72731","213015"
"26739","213163"
"62410","213163"
"116896","213167"
"1190225","213167"
"56861","213169"
"77304","213360"
"554120","213478"
"121394","213608"
"20519","213646"
"92833","213646"
"144860","213982"
"1619","214189"
"227778","214189"
"10885","214191"
"12672","214191"
"21902","214191"
"65987","214191"
"70690","214191"
"83686","214191"
"103598","214191"
"122818","214191"
"230776","214191"
"66761","214194"
"70437","214194"
"1069676","214197"
"26784","214378"
"70673","214378"
"70690","214378"
"148884","214378"
"224929","214378"
"556938","214378"
"1143686","214378"
"1172981","214378"
"1356792","214378"
"26726","214415"
"62410","214415"
"83358","214712"
"144860","214989"
"57831","215984"
"65934","215984"
"68561","215984"
"1404511","215984"
"1184600","216008"
"35452","216100"
"21908","216682"
"70437","216682"
"83489","216682"
"94076","216682"
"146624","216682"
"240171","216682"
"70673","217075"
"115610","217075"
"21908","217631"
"65353","217631"
"66717","217631"
"592329","217631"
"1134729","217631"
"1135238","217631"
"1277921","217631"
"12672","217923"
"109809","217923"
"12672","217960"
"118350","217960"
"548474","217960"
"118350","217985"
"130644","217985"
"54615","218697"
"579216","218801"
"1338","219187"
"62410","219187"
"62424","219187"
"66122","219187"
"148884","219187"
"239961","219187"
"240161","219187"
"10885","219188"
"25249","219188"
"26785","219188"
"56861","219188"
"65987","219188"
"70703","219188"
"83624","219188"
"94076","219188"
"111298","219188"
"1191058","219188"
"1416929","219188"
"18897","219572"
"20654","219572"
"120725","219572"
"1562576","219572"
"1339","220488"
"71051","220488"
"87948","220488"
"148884","220579"
"25246","220584"
"44917","220584"
"88495","220584"
"66717","220585"
"78877","220585"
"588144","220585"
"1356792","220585"
"1624","220587"
"62410","220587"
"1336","220594"
"25251","220655"
"65353","220655"
"551869","220655"
"25246","220724"
"56816","220724"
"65934","220724"
"66717","220724"
"12466","220885"
"56861","220885"
"67222","220885"
"94076","220885"
"122816","220885"
"1002925","220885"
"1135394","220885"
"1160575","220885"
"1632540","220885"
"20519","220887"
"54615","220887"
"87944","220887"
"120725","220887"
"553881","220887"
"987139","220887"
"545277","221014"
"576408","221014"
"1136808","221014"
"1173223","221014"
"1265974","221014"
"70673","221043"
"70673","221059"
"88351","221062"
"224925","221062"
"18899","221076"
"1148003","221076"
"1624","221077"
"121394","221077"
"1147123","221108"
"84205","221314"
"56861","221453"
"944021","221457"
"65934","221460"
"87944","221460"
"118350","221460"
"118352","221460"
"213441","221460"
"1135398","221460"
"1337","221461"
"83489","221461"
"56861","221463"
"68557","221463"
"83631","221463"
"83631","221536"
"110844","221536"
"119447","221536"
"148886","221536"
"1346994","221536"
"66717","221912"
"67222","221912"
"72731","221912"
"87942","221912"
"94076","221912"
"227804","221912"
"1193722","221912"
"1172981","221913"
"1341","222216"
"52908","222216"
"70690","222216"
"99687","222216"
"994641","222216"
"118745","222245"
"119454","222245"
"66717","222303"
"70437","222303"
"956575","222303"
"974461","222303"
"1134731","222303"
"1207686","222303"
"26729","222832"
"92833","222832"
"119447","223538"
"1135177","223538"
"69033","223596"
"1341","223661"
"57607","223661"
"63584","223661"
"140481","223661"
"576426","223661"
"20519","223878"
"54615","223878"
"92833","223878"
"227782","223878"
"134703","224129"
"109301","224132"
"584527","224634"
"695","225190"
"119454","225262"
"21908","225877"
"73774","225877"
"695","226068"
"118350","227329"
"1136808","227329"
"928166","227733"
"68557","228048"
"1183229","228048"
"56804","228269"
"122818","228269"
"1134729","228269"
"1254216","228269"
"20652","228769"
"64496","228769"
"68561","228769"
"74021","228856"
"66717","228935"
"83631","228935"
"87944","228935"
"239961","228935"
"1329775","228935"
"21914","229144"
"54615","229144"
"62410","229144"
"695","229156"
"10885","229156"
"1148003","229156"
"1275566","229156"
"1147123","229303"
"12672","230152"
"109809","230152"
"111298","230152"
"643","230236"
"76913","230236"
"77303","230236"
"120725","230236"
"229302","230674"
"25249","230826"
"66122","230826"
"70590","230826"
"227804","230826"
"990778","230826"
"1139220","230826"
"26784","230832"
"62419","230832"
"553881","230832"
"955784","230832"
"1134732","230832"
"1136808","230832"
"1191058","230832"
"1265950","230832"
"20519","230839"
"25246","230839"
"26786","230839"
"64662","230839"
"83686","230839"
"109301","230839"
"121709","230839"
"229302","230839"
"1191929","230839"
"1193722","230839"
"1265959","230839"
"124002","230904"
"1134504","230904"
"1134505","230904"
"229302","230944"
"240169","230944"
"62424","231017"
"612216","231017"
"1065282","231017"
"1135238","231047"
"1575541","231047"
"18897","231173"
"25245","231173"
"57831","231173"
"105421","231173"
"240169","231743"
"25251","231995"
"115610","231995"
"118352","231995"
"83358","232268"
"83358","232272"
"103598","232272"
"65986","232569"
"69636","232569"
"62410","232574"
"1134504","232574"
"134704","232595"
"1173203","232604"
"67259","232606"
"239091","232606"
"612216","232606"
"69636","232644"
"124777","232644"
"548610","232644"
"592329","232644"
"1109778","232644"
"26728","232663"
"26739","232663"
"26786","232663"
"62423","232663"
"64895","232678"
"69636","232678"
"118745","232678"
"144860","232678"
"579216","232678"
"70690","233112"
"72731","233112"
"78878","233112"
"110844","233112"
"122816","233112"
"1147123","233112"
"20519","233203"
"63584","233308"
"227804","233308"
"25251","233314"
"227804","233314"
"70673","233361"
"74021","233429"
"109809","233429"
"83631","234227"
"1134505","234227"
"1265959","234227"
"26739","235191"
"56830","235191"
"62419","235191"
"134703","235191"
"10885","236329"
"612216","236329"
"82401","237403"
"118745","237403"
"112563","237696"
"66122","237708"
"66717","237708"
"227778","237708"
"974461","237708"
"68563","239028"
"84205","239075"
"131728","239075"
"83693","239261"
"26784","239801"
"26724","239914"
"26726","239914"
"26729","239914"
"26744","239914"
"116906","239914"
"240177","239914"
"1065282","239914"
"21910","240089"
"20519","240106"
"25251","240106"
"1147123","240106"
"70673","240323"
"1619","240477"
"12672","240477"
"25246","240477"
"26784","240477"
"67689","240477"
"119447","240477"
"134703","240477"
"148886","240477"
"1275566","240477"
"1275569","240477"
"20519","240874"
"66717","241194"
"122818","241194"
"126852","241194"
"1413335","241194"
"20519","241375"
"26724","241375"
"65938","241375"
"65992","241375"
"69636","241375"
"78877","241375"
"84205","241375"
"67689","241758"
"74946","241761"
"94077","241957"
"588144","241957"
"26784","242163"
"65986","242163"
"25245","242612"
"87840","242612"
"116906","242612"
"1147123","242612"
"1624","243439"
"118352","243495"
"18897","243919"
"71051","243919"
"76913","243919"
"118726","243919"
"25246","244114"
"78877","244114"
"96862","244114"
"69033","244188"
"109434","244226"
"109301","244495"
"148884","244495"
"112563","244971"
"1624","245592"
"18897","245592"
"62423","245592"
"20519","246205"
"84205","246205"
"1147123","246409"
"70674","246510"
"548610","246510"
"1364713","246510"
"1575541","246510"
"25249","246708"
"83635","246708"
"240171","246708"
"588138","246708"
"548610","246926"
"84205","246942"
"144860","246942"
"83689","247236"
"18897","247954"
"20519","247954"
"96862","247954"
"1337","247999"
"83631","247999"
"92833","247999"
"1624","248212"
"56811","248360"
"62410","248376"
"65975","248376"
"88351","248376"
"118745","248376"
"1265974","248376"
"134704","249842"
"1134504","249842"
"124002","250049"
"240169","250049"
"548610","250049"
"1134505","250049"
"25246","250482"
"35452","250482"
"62417","250482"
"65987","250482"
"52575","250513"
"56816","250513"
"57831","250513"
"227804","250513"
"1147123","250513"
"1619","250638"
"62424","250638"
"69638","250638"
"12466","250642"
"25245","250642"
"56861","250642"
"65353","250642"
"67224","250642"
"119447","250642"
"1135781","250642"
"26786","250781"
"57607","250809"
"146624","250809"
"1341","250937"
"62420","250937"
"70690","250937"
"109301","250937"
"227782","250937"
"240171","250937"
"1134504","250937"
"1134729","250937"
"1575541","250937"
"1341","250938"
"87942","250938"
"120725","250938"
"1341","250946"
"52908","250946"
"239961","250946"
"65986","251399"
"69636","251399"
"88351","251399"
"124777","251399"
"134704","251399"
"88351","251531"
"25249","251749"
"52908","251749"
"66717","251749"
"70690","251749"
"99689","251749"
"124002","251777"
"124777","251777"
"240169","251777"
"21914","252041"
"1619","252168"
"120419","252168"
"126852","252168"
"69638","252220"
"148886","252220"
"592329","252220"
"1624","252319"
"121394","252319"
"20519","252505"
"26786","252505"
"56830","252505"
"56861","252505"
"57609","252505"
"83489","252505"
"109301","252505"
"62424","252864"
"1580525","252864"
"62412","253278"
"62419","253278"
"62420","253278"
"84205","253278"
"88495","253278"
"119447","253278"
"230776","253278"
"231909","253278"
"239010","253278"
"567303","253278"
"1173757","253278"
"1319279","253278"
"1346994","253278"
"62423","253400"
"109301","253400"
"21911","253450"
"130985","253450"
"64895","253604"
"72731","253622"
"1172981","253622"
"69033","253642"
"73774","253642"
"76913","253642"
"109809","253848"
"1341","254003"
"25246","254003"
"56861","254003"
"66717","254003"
"72731","254003"
"88495","254003"
"110847","254003"
"148884","254003"
"975322","254003"
"1147123","254003"
"121394","254124"
"26724","254250"
"65986","254250"
"67689","254250"
"240177","254250"
"1357048","254250"
"1134505","254280"
"20519","254526"
"25251","254526"
"84205","254526"
"1173215","254526"
"11401","254580"
"65986","254585"
"78878","254672"
"65986","254765"
"69636","254765"
"1364713","255218"
"70673","255242"
"70673","255245"
"26724","255279"
"65934","255279"
"68562","255279"
"88495","255279"
"118350","255279"
"240177","255279"
"999460","255279"
"12672","255302"
"56861","255302"
