"mid","gid"
"414697","28"
"415214","28"
"415364","28"
"415481","28"
"416066","28"
"416249","28"
"417321","28"
"418032","28"
"419544","28"
"420538","28"
"420644","28"
"421866","28"
"422436","28"
"422539","28"
"423701","28"
"423879","28"
"424778","28"
"426646","28"
"426806","28"
"429532","28"
"429592","28"
"429997","28"
"433243","28"
"433819","28"
"433845","28"
"435176","28"
"435236","28"
"435800","28"
"436792","28"
"437543","28"
"438279","28"
"439048","28"
"440051","28"
"440471","28"
"441300","28"
"441531","28"
"442086","28"
"442116","28"
"442325","28"
"442982","28"
"443211","28"
"444206","28"
"445071","28"
"446142","28"
"446352","28"
"446830","28"
"446858","28"
"447366","28"
"448434","28"
"448968","28"
"449096","28"
"449715","28"
"449726","28"
"449924","28"
"449927","28"
"450440","28"
"451199","28"
"451461","28"
"451469","28"
"451492","28"
"451652","28"
"451653","28"
"451656","28"
"451671","28"
"451672","28"
"451770","28"
"451775","28"
"451804","28"
"451860","28"
"451937","28"
"451949","28"
"451965","28"
"452103","28"
"452551","28"
"452558","28"
"452734","28"
"452738","28"
"453658","28"
"453660","28"
"453662","28"
"453667","28"
"453769","28"
"453774","28"
"453777","28"
"453785","28"
"453789","28"
"453969","28"
"455043","28"
"455231","28"
"455578","28"
"455581","28"
"455650","28"
"456621","28"
"456797","28"
"457332","28"
"458475","28"
"458476","28"
"458827","28"
"459318","28"
"459669","28"
"459816","28"
"460555","28"
"460623","28"
"460648","28"
"460787","28"
"461318","28"
"461365","28"
"462213","28"
"462217","28"
"462218","28"
"462253","28"
"462278","28"
"462437","28"
"462774","28"
"462777","28"
"463044","28"
"463319","28"
"464511","28"
"465941","28"
"467136","28"
"467139","28"
"467464","28"
"467602","28"
"467610","28"
"467619","28"
"467703","28"
"467705","28"
"467707","28"
"467717","28"
"468273","28"
"472529","28"
"472900","28"
"473163","28"
"473770","28"
"473842","28"
"473920","28"
"474125","28"
"475270","28"
"476310","28"
"476819","28"
"477579","28"
"478270","28"
"478273","28"
"478286","28"
"478315","28"
"478319","28"
"478798","28"
"478880","28"
"478887","28"
"478956","28"
"478984","28"
"479272","28"
"481106","28"
"481253","28"
"481299","28"
"481340","28"
"481394","28"
"481464","28"
"481479","28"
"481508","28"
"482049","28"
"482073","28"
"482265","28"
"482271","28"
"482275","28"
"482283","28"
"482637","28"
"482648","28"
"483093","28"
"483412","28"
"483660","28"
"483744","28"
"483745","28"
"483837","28"
"484122","28"
"484997","28"
"485012","28"
"485036","28"
"485065","28"
"485170","28"
"485253","28"
"485262","28"
"485264","28"
"485272","28"
"485430","28"
"485446","28"
"485449","28"
"485825","28"
"485931","28"
"486154","28"
"486610","28"
"487117","28"
"488928","28"
"489091","28"
"490424","28"
"490464","28"
"491239","28"
"491354","28"
"492794","28"
"493203","28"
"13","35"
"944","35"
"1273","35"
"1499","35"
"2109","35"
"2644","35"
"2645","35"
"2646","35"
"2647","35"
"5174","35"
"5175","35"
"6038","35"
"8393","35"
"8435","35"
"8584","35"
"8697","35"
"9048","35"
"9050","35"
"9404","35"
"9449","35"
"9470","35"
"9471","35"
"9502","35"
"9696","35"
"10034","35"
"10044","35"
"10109","35"
"10204","35"
"10257","35"
"10265","35"
"10451","35"
"10610","35"
"10616","35"
"10618","35"
"10622","35"
"10771","35"
"10951","35"
"10974","35"
"11104","35"
"11143","35"
"11198","35"
"11205","35"
"11230","35"
"11286","35"
"11332","35"
"11537","35"
"11563","35"
"11653","35"
"11770","35"
"11817","35"
"11847","35"
"11891","35"
"11937","35"
"11950","35"
"12207","35"
"12543","35"
"12572","35"
"13099","35"
"13688","35"
"14596","35"
"15724","35"
"16036","35"
"16269","35"
"16407","35"
"16419","35"
"17108","35"
"17457","35"
"17467","35"
"17653","35"
"17811","35"
"18232","35"
"18665","35"
"18670","35"
"18707","35"
"18731","35"
"18763","35"
"18764","35"
"18813","35"
"18855","35"
"18867","35"
"19267","35"
"19274","35"
"19503","35"
"20002","35"
"20585","35"
"21519","35"
"21521","35"
"21522","35"
"21708","35"
"21733","35"
"21835","35"
"22193","35"
"22411","35"
"23019","35"
"23172","35"
"23698","35"
"23981","35"
"24986","35"
"25074","35"
"25124","35"
"25355","35"
"25425","35"
"25539","35"
"25645","35"
"25654","35"
"25661","35"
"25676","35"
"26582","35"
"26929","35"
"27761","35"
"28366","35"
"29014","35"
"29977","35"
"30023","35"
"31027","35"
"32516","35"
"32517","35"
"32524","35"
"32629","35"
"33063","35"
"33338","35"
"33542","35"
"33840","35"
"34658","35"
"34800","35"
"35117","35"
"35138","35"
"36113","35"
"36171","35"
"36222","35"
"36640","35"
"37030","35"
"37032","35"
"37304","35"
"37528","35"
"37702","35"
"37703","35"
"37711","35"
"37844","35"
"37909","35"
"38100","35"
"38143","35"
"38155","35"
"38425","35"
"39277","35"
"39432","35"
"39560","35"
"39693","35"
"39751","35"
"39776","35"
"39857","35"
"39865","35"
"39901","35"
"40005","35"
"40006","35"
"40008","35"
"40207","35"
"40346","35"
"40390","35"
"41161","35"
"41196","35"
"41343","35"
"41364","35"
"41380","35"
"41387","35"
"41490","35"
"41500","35"
"41544","35"
"41546","35"
"41838","35"
"41980","35"
"41993","35"
"42324","35"
"42340","35"
"42380","35"
"42560","35"
"43152","35"
"44424","35"
"44555","35"
"44740","35"
"44748","35"
"44777","35"
"44860","35"
"44861","35"
"44971","35"
"45379","35"
"45383","35"
"45397","35"
"45401","35"
"45408","35"
"45411","35"
"45417","35"
"45418","35"
"45420","35"
"45430","35"
"45432","35"
"45438","35"
"45448","35"
"45452","35"
"45454","35"
"45457","35"
"45460","35"
"45463","35"
"45470","35"
"45473","35"
"45475","35"
"45477","35"
"45478","35"
"45487","35"
"45491","35"
"45497","35"
"45504","35"
"45506","35"
"45509","35"
"45682","35"
"45863","35"
"45889","35"
"46114","35"
"46669","35"
"46791","35"
"47291","35"
"47423","35"
"47428","35"
"47647","35"
"47648","35"
"49260","35"
"49642","35"
"49922","35"
"50256","35"
"50261","35"
"50507","35"
"50693","35"
"51011","35"
"51245","35"
"51306","35"
"51533","35"
"51730","35"
"51731","35"
"51799","35"
"52324","35"
"52384","35"
"52387","35"
"52391","35"
"52730","35"
"52768","35"
"52776","35"
"52947","35"
"53163","35"
"53165","35"
"53168","35"
"53281","35"
"53282","35"
"53658","35"
"54182","35"
"54233","35"
"54324","35"
"54421","35"
"54549","35"
"55156","35"
"55157","35"
"55750","35"
"56031","35"
"56118","35"
"56123","35"
"56124","35"
"56238","35"
"56328","35"
"56540","35"
"57039","35"
"57040","35"
"57063","35"
"57104","35"
"57286","35"
"57661","35"
"57663","35"
"57880","35"
"58255","35"
"58311","35"
"58365","35"
"58368","35"
"58679","35"
"59499","35"
"59843","35"
"60145","35"
"60231","35"
"60280","35"
"60282","35"
"60785","35"
"60802","35"
"60834","35"
"61272","35"
"61619","35"
"62225","35"
"62845","35"
"62960","35"
"62976","35"
"63030","35"
"63031","35"
"63032","35"
"63033","35"
"63416","35"
"63719","35"
"63721","35"
"64300","35"
"64306","35"
"64315","35"
"64348","35"
"64365","35"
"64919","35"
"64995","35"
"65091","35"
"65505","35"
"65649","35"
"66014","35"
"66206","35"
"66657","35"
"66723","35"
"66726","35"
"66727","35"
"66731","35"
"66754","35"
"67003","35"
"67339","35"
"67340","35"
"67342","35"
"67343","35"
"67344","35"
"67345","35"
"67347","35"
"67350","35"
"67791","35"
"67793","35"
"68428","35"
"69482","35"
"69594","35"
"69606","35"
"69727","35"
"69957","35"
"70573","35"
"71518","35"
"72063","35"
"72222","35"
"72435","35"
"72507","35"
"73414","35"
"73417","35"
"73884","35"
"74100","35"
"74262","35"
"74641","35"
"74888","35"
"75181","35"
"75185","35"
"75197","35"
"75465","35"
"75519","35"
"75678","35"
"75697","35"
"75704","35"
"75840","35"
"76257","35"
"76612","35"
"77099","35"
"77132","35"
"77544","35"
"77633","35"
"78027","35"
"78031","35"
"78035","35"
"78149","35"
"78166","35"
"79279","35"
"79321","35"
"79577","35"
"80268","35"
"80485","35"
"80779","35"
"81221","35"
"81709","35"
"81937","35"
"83016","35"
"83048","35"
"83277","35"
"84819","35"
"85014","35"
"85502","35"
"85508","35"
"85590","35"
"85795","35"
"85877","35"
"86425","35"
"86851","35"
"88889","35"
"89749","35"
"90003","35"
"90283","35"
"90772","35"
"91007","35"
"91286","35"
"93412","35"
"93465","35"
"93487","35"
"93502","35"
"93582","35"
"96331","35"
"96466","35"
"96480","35"
"96686","35"
"96989","35"
"97520","35"
"97731","35"
"98164","35"
"101024","35"
"101334","35"
"101335","35"
"102477","35"
"104171","35"
"104313","35"
"104583","35"
"104599","35"
"104606","35"
"104681","35"
"104683","35"
"104686","35"
"105001","35"
"105002","35"
"105680","35"
"105826","35"
"106463","35"
"106465","35"
"106470","35"
"106473","35"
"106517","35"
"106656","35"
"106664","35"
"106714","35"
"107010","35"
"107242","35"
"107374","35"
"107972","35"
"108268","35"
"111084","35"
"112219","35"
"112366","35"
"112434","35"
"112438","35"
"112594","35"
"112649","35"
"113684","35"
"115156","35"
"118212","35"
"118376","35"
"118379","35"
"118381","35"
"119626","35"
"119865","35"
"122611","35"
"123338","35"
"123797","35"
"124065","35"
"124326","35"
"125097","35"
"125386","35"
"126545","35"
"127205","35"
"131148","35"
"132169","35"
"132183","35"
"132279","35"
"133578","35"
"135061","35"
"136943","35"
"137386","35"
"138790","35"
"139497","35"
"139499","35"
"140300","35"
"141337","35"
"142141","35"
"142300","35"
"143217","35"
"143479","35"
"146109","35"
"146116","35"
"147294","35"
"147590","35"
"147839","35"
"147950","35"
"148380","35"
"151240","35"
"151743","35"
"151897","35"
"152041","35"
"152284","35"
"152291","35"
"152298","35"
"152465","35"
"153295","35"
"154304","35"
"154524","35"
"154529","35"
"155508","35"
"155888","35"
"157200","35"
"157202","35"
"157887","35"
"160700","35"
"160722","35"
"160733","35"
"160969","35"
"161295","35"
"165667","35"
"168094","35"
"168763","35"
"168809","35"
"170657","35"
"170805","35"
"172607","35"
"172669","35"
"172698","35"
"172735","35"
"172752","35"
"172782","35"
"172928","35"
"172968","35"
"172969","35"
"172972","35"
"173034","35"
"173038","35"
"173042","35"
"173109","35"
"173123","35"
"173133","35"
"174108","35"
"175961","35"
"176629","35"
"177499","35"
"179940","35"
"181051","35"
"181110","35"
"181735","35"
"181738","35"
"181757","35"
"181874","35"
"182432","35"
"183846","35"
"183983","35"
"184173","35"
"184990","35"
"185309","35"
"185832","35"
"186699","35"
"186703","35"
"186712","35"
"186874","35"
"186926","35"
"187003","35"
"187005","35"
"187014","35"
"187015","35"
"187034","35"
"187040","35"
"187179","35"
"187187","35"
"187386","35"
"187397","35"
"187447","35"
"187470","35"
"187498","35"
"187709","35"
"187739","35"
"187748","35"
"187752","35"
"187760","35"
"187764","35"
"187902","35"
"188183","35"
"188982","35"
"190423","35"
"191324","35"
"191441","35"
"191463","35"
"192199","35"
"194523","35"
"195300","35"
"196854","35"
"197427","35"
"197456","35"
"198075","35"
"198526","35"
"198536","35"
"198548","35"
"198549","35"
"199891","35"
"200038","35"
"200170","35"
"201099","35"
"202220","35"
"202978","35"
"203152","35"
"203598","35"
"205708","35"
"206047","35"
"206260","35"
"206446","35"
"206605","35"
"207052","35"
"208210","35"
"210111","35"
"210498","35"
"210778","35"
"211207","35"
"211425","35"
"212273","35"
"212378","35"
"212992","35"
"212995","35"
"213478","35"
"214415","35"
"216100","35"
"217960","35"
"219188","35"
"220488","35"
"220724","35"
"221314","35"
"221453","35"
"221460","35"
"221461","35"
"226068","35"
"227329","35"
"228769","35"
"229303","35"
"230826","35"
"230832","35"
"231017","35"
"231173","35"
"232574","35"
"232663","35"
"233308","35"
"237708","35"
"239261","35"
"243919","35"
"250513","35"
"251399","35"
"252168","35"
"253278","35"
"254003","35"
"254250","35"
"254526","35"
"255279","35"
"255418","35"
"256082","35"
"256083","35"
"256096","35"
"256807","35"
"257501","35"
"258334","35"
"260342","35"
"260579","35"
"263132","35"
"264579","35"
"268288","35"
"268642","35"
"269520","35"
"269781","35"
"270034","35"
"270724","35"
"270774","35"
"271504","35"
"271564","35"
"271617","35"
"273845","35"
"274236","35"
"274862","35"
"275579","35"
"275625","35"
"278070","35"
"278630","35"
"278778","35"
"282156","35"
"283451","35"
"283571","35"
"283574","35"
"283681","35"
"285043","35"
"286184","35"
"286553","35"
"286967","35"
"287360","35"
"287420","35"
"287703","35"
"287779","35"
"287783","35"
"290281","35"
"291446","35"
"291448","35"
"293183","35"
"293234","35"
"293251","35"
"293252","35"
"293253","35"
"293883","35"
"293887","35"
"293976","35"
"293980","35"
"294006","35"
"296007","35"
"297006","35"
"298200","35"
"299756","35"
"299826","35"
"299828","35"
"300802","35"
"300806","35"
"300980","35"
"302322","35"
"303538","35"
"303540","35"
"306750","35"
"308461","35"
"308899","35"
"309280","35"
"312408","35"
"313046","35"
"313098","35"
"313100","35"
"313452","35"
"313616","35"
"314105","35"
"314281","35"
"315886","35"
"316783","35"
"318635","35"
"318644","35"
"319195","35"
"320132","35"
"320303","35"
"320638","35"
"320668","35"
"320747","35"
"320950","35"
"320955","35"
"320983","35"
"320993","35"
"323430","35"
"325112","35"
"326786","35"
"329984","35"
"330733","35"
"333195","35"
"334138","35"
"334281","35"
"334298","35"
"335777","35"
"337219","35"
"338388","35"
"339148","35"
"339591","35"
"340605","35"
"341405","35"
"341777","35"
"343059","35"
"344057","35"
"344938","35"
"345201","35"
"345235","35"
"345450","35"
"345619","35"
"345674","35"
"345725","35"
"345735","35"
"347879","35"
"348595","35"
"350631","35"
"350853","35"
"351239","35"
"351243","35"
"355381","35"
"355935","35"
"356139","35"
"356224","35"
"356427","35"
"356592","35"
"356784","35"
"356786","35"
"357172","35"
"358304","35"
"358618","35"
"358701","35"
"359490","35"
"360052","35"
"360423","35"
"360425","35"
"360731","35"
"361613","35"
"364323","35"
"364395","35"
"364397","35"
"364408","35"
"364411","35"
"364665","35"
"365358","35"
"367209","35"
"367224","35"
"368320","35"
"368672","35"
"369608","35"
"370582","35"
"370723","35"
"372283","35"
"372461","35"
"372810","35"
"372836","35"
"373581","35"
"373911","35"
"374258","35"
"374385","35"
"374623","35"
"374655","35"
"374835","35"
"376168","35"
"376223","35"
"377007","35"
"377116","35"
"377447","35"
"377517","35"
"379027","35"
"379090","35"
"379252","35"
"380819","35"
"380948","35"
"381002","35"
"381552","35"
"381890","35"
"383785","35"
"384145","35"
"384209","35"
"384689","35"
"386349","35"
"386352","35"
"386685","35"
"386983","35"
"387047","35"
"387057","35"
"387543","35"
"387592","35"
"387756","35"
"387935","35"
"387949","35"
"388496","35"
"389201","35"
"389303","35"
"389343","35"
"389495","35"
"390286","35"
"390998","35"
"392187","35"
"392679","35"
"394495","35"
"394787","35"
"396503","35"
"398192","35"
"398796","35"
"399013","35"
"400604","35"
"401085","35"
"401191","35"
"401195","35"
"401321","35"
"401678","35"
"401711","35"
"401737","35"
"401763","35"
"401794","35"
"401924","35"
"401934","35"
"402063","35"
"402088","35"
"402216","35"
"402218","35"
"402349","35"
"402351","35"
"402353","35"
"402506","35"
"402509","35"
"402620","35"
"402702","35"
"402711","35"
"402842","35"
"403019","35"
"403021","35"
"403164","35"
"403646","35"
"403647","35"
"403652","35"
"403657","35"
"403675","35"
"403678","35"
"403679","35"
"403741","35"
"403786","35"
"403905","35"
"403907","35"
"403934","35"
"404033","35"
"404036","35"
"404037","35"
"404265","35"
"404272","35"
"404274","35"
"404297","35"
"404298","35"
"404299","35"
"404300","35"
"404304","35"
"404359","35"
"404371","35"
"404380","35"
"404405","35"
"404481","35"
"404526","35"
"404900","35"
"405610","35"
"405647","35"
"406113","35"
"406250","35"
"407039","35"
"407189","35"
"407317","35"
"407404","35"
"407410","35"
"407458","35"
"407462","35"
"407516","35"
"407526","35"
"407530","35"
"407637","35"
"407663","35"
"407781","35"
"407793","35"
"407795","35"
"408127","35"
"409160","35"
"409289","35"
"410578","35"
"410894","35"
"410897","35"
"410979","35"
"410992","35"
"411005","35"
"411222","35"
"411694","35"
"411817","35"
"411907","35"
"412058","35"
"412180","35"
"412289","35"
"412303","35"
"412305","35"
"412405","35"
"413129","35"
"413177","35"
"413197","35"
"413269","35"
"414517","35"
"414688","35"
"414697","35"
"414752","35"
"415364","35"
"417321","35"
"417386","35"
"419544","35"
"420635","35"
"421812","35"
"422374","35"
"422531","35"
"422785","35"
"423526","35"
"424254","35"
"426550","35"
"427247","35"
"427288","35"
"427456","35"
"427883","35"
"427963","35"
"428246","35"
"428387","35"
"428865","35"
"431579","35"
"432531","35"
"433172","35"
"434544","35"
"434942","35"
"435064","35"
"435305","35"
"435656","35"
"436776","35"
"437037","35"
"437255","35"
"437562","35"
"437896","35"
"437897","35"
"438052","35"
"438081","35"
"438151","35"
"438277","35"
"439063","35"
"439130","35"
"439131","35"
"440146","35"
"440216","35"
"440375","35"
"440678","35"
"441391","35"
"442095","35"
"444191","35"
"444206","35"
"446830","35"
"447242","35"
"447357","35"
"447729","35"
"447753","35"
"447811","35"
"447954","35"
"449329","35"
"449494","35"
"449495","35"
"449505","35"
"449525","35"
"449681","35"
"449707","35"
"449718","35"
"450440","35"
"450445","35"
"450544","35"
"450547","35"
"450838","35"
"450844","35"
"450848","35"
"450854","35"
"451050","35"
"451122","35"
"451199","35"
"451461","35"
"451472","35"
"451476","35"
"451487","35"
"451489","35"
"451495","35"
"451503","35"
"451660","35"
"451776","35"
"451778","35"
"451944","35"
"451948","35"
"452734","35"
"452738","35"
"452742","35"
"454016","35"
"456786","35"
"456797","35"
"456798","35"
"458018","35"
"458119","35"
"459153","35"
"460623","35"
"460648","35"
"460747","35"
"461318","35"
"461322","35"
"461324","35"
"461349","35"
"461760","35"
"462773","35"
"463026","35"
"463043","35"
"464642","35"
"464846","35"
"465937","35"
"465938","35"
"466438","35"
"466924","35"
"467139","35"
"467610","35"
"468008","35"
"468802","35"
"471537","35"
"471843","35"
"472529","35"
"472603","35"
"473920","35"
"474125","35"
"474442","35"
"474703","35"
"475270","35"
"475330","35"
"476632","35"
"476885","35"
"477932","35"
"478219","35"
"478290","35"
"478984","35"
"479733","35"
"481253","35"
"482257","35"
"483091","35"
"483469","35"
"483837","35"
"484375","35"
"484997","35"
"485130","35"
"485342","35"
"486963","35"
"488932","35"
"489376","35"
"491322","35"
"491937","35"
"79","36"
"746","36"
"1436","36"
"1439","36"
"1904","36"
"1934","36"
"10387","36"
"10852","36"
"12246","36"
"14044","36"
"14392","36"
"14449","36"
"14538","36"
"14756","36"
"14808","36"
"15384","36"
"18667","36"
"18852","36"
"21345","36"
"21537","36"
"28039","36"
"29346","36"
"29584","36"
"30596","36"
"30600","36"
"31185","36"
"31642","36"
"34182","36"
"34561","36"
"37472","36"
"44092","36"
"44249","36"
"44837","36"
"44865","36"
"47854","36"
"50319","36"
"55741","36"
"57395","36"
"57624","36"
"58882","36"
"62977","36"
"68894","36"
"69046","36"
"76349","36"
"76758","36"
"96466","36"
"105001","36"
"107911","36"
"107912","36"
"121878","36"
"122973","36"
"134770","36"
"136701","36"
"139319","36"
"150234","36"
"156643","36"
"161351","36"
"166165","36"
"167449","36"
"172239","36"
"173255","36"
"181009","36"
"186703","36"
"204315","36"
"206600","36"
"211425","36"
"213169","36"
"218801","36"
"221077","36"
"241375","36"
"244971","36"
"253450","36"
"255218","36"
"255866","36"
"266681","36"
"287222","36"
"287563","36"
"287888","36"
"293289","36"
"293300","36"
"361485","36"
"365222","36"
"376277","36"
"387755","36"
"387934","36"
"387937","36"
"388506","36"
"390998","36"
"403580","36"
"407408","36"
"407409","36"
"411907","36"
"417770","36"
"434221","36"
"449038","36"
"449578","36"
"452400","36"
"455043","36"
"458475","36"
"460003","36"
"461357","36"
"462211","36"
"462215","36"
"467136","36"
"467717","36"
"468892","36"
"481464","36"
"482408","36"
"482648","36"
"488928","36"
"6038","37"
"8584","37"
"10620","37"
"42544","37"
"46528","37"
"50005","37"
"63416","37"
"439048","37"
"82","53"
"393","53"
"604","53"
"605","53"
"944","53"
"1248","53"
"1996","53"
"2008","53"
"2085","53"
"2109","53"
"2140","53"
"2463","53"
"4108","53"
"4588","53"
"4961","53"
"5174","53"
"5175","53"
"7346","53"
"8697","53"
"9053","53"
"9056","53"
"9404","53"
"9455","53"
"9461","53"
"9581","53"
"9594","53"
"10222","53"
"10265","53"
"10348","53"
"10431","53"
"10610","53"
"10753","53"
"10771","53"
"10775","53"
"10796","53"
"10835","53"
"10855","53"
"10975","53"
"11018","53"
"11134","53"
"11143","53"
"11492","53"
"11636","53"
"11647","53"
"11702","53"
"11713","53"
"11782","53"
"11847","53"
"11909","53"
"12434","53"
"12543","53"
"13099","53"
"13127","53"
"13402","53"
"13807","53"
"13836","53"
"14016","53"
"14164","53"
"14172","53"
"14283","53"
"14735","53"
"15136","53"
"15384","53"
"15860","53"
"15923","53"
"16411","53"
"16657","53"
"17082","53"
"17158","53"
"17467","53"
"17808","53"
"18305","53"
"18476","53"
"18674","53"
"18725","53"
"18763","53"
"18767","53"
"18857","53"
"18877","53"
"18899","53"
"19611","53"
"20083","53"
"20342","53"
"21522","53"
"24163","53"
"24546","53"
"24674","53"
"24889","53"
"25423","53"
"25474","53"
"25772","53"
"26499","53"
"27073","53"
"27578","53"
"28772","53"
"32151","53"
"32164","53"
"32233","53"
"32249","53"
"32582","53"
"33542","53"
"34179","53"
"34777","53"
"34856","53"
"36273","53"
"36586","53"
"36669","53"
"36931","53"
"37849","53"
"37850","53"
"37984","53"
"38025","53"
"38264","53"
"38425","53"
"39027","53"
"39278","53"
"40025","53"
"40066","53"
"40070","53"
"40105","53"
"40107","53"
"40359","53"
"40371","53"
"41072","53"
"41158","53"
"41161","53"
"41244","53"
"41392","53"
"41500","53"
"42120","53"
"44133","53"
"44245","53"
"44263","53"
"44555","53"
"44596","53"
"44673","53"
"44914","53"
"44924","53"
"45217","53"
"45303","53"
"45410","53"
"45414","53"
"45435","53"
"45437","53"
"45438","53"
"45443","53"
"45449","53"
"45453","53"
"45460","53"
"45482","53"
"45490","53"
"45496","53"
"45507","53"
"45508","53"
"45815","53"
"45892","53"
"46111","53"
"46528","53"
"47423","53"
"47854","53"
"48417","53"
"48938","53"
"48940","53"
"48942","53"
"48943","53"
"48944","53"
"49215","53"
"49291","53"
"50005","53"
"51245","53"
"51747","53"
"51751","53"
"52388","53"
"52391","53"
"52695","53"
"53653","53"
"53658","53"
"55741","53"
"56095","53"
"56329","53"
"56563","53"
"57100","53"
"58363","53"
"58452","53"
"58570","53"
"58776","53"
"58885","53"
"58888","53"
"58889","53"
"58901","53"
"59292","53"
"59967","53"
"60275","53"
"61187","53"
"61619","53"
"62651","53"
"63416","53"
"64259","53"
"64305","53"
"64309","53"
"66018","53"
"68270","53"
"68590","53"
"68623","53"
"70057","53"
"70542","53"
"71359","53"
"72074","53"
"72256","53"
"72408","53"
"72650","53"
"73635","53"
"74095","53"
"74100","53"
"74639","53"
"75338","53"
"76163","53"
"77487","53"
"78166","53"
"78194","53"
"78196","53"
"79434","53"
"80794","53"
"81750","53"
"81752","53"
"83277","53"
"88377","53"
"88381","53"
"88806","53"
"90147","53"
"91463","53"
"91919","53"
"93387","53"
"93754","53"
"96664","53"
"97876","53"
"102869","53"
"103847","53"
"104259","53"
"104287","53"
"105910","53"
"109142","53"
"109987","53"
"114983","53"
"115738","53"
"117056","53"
"117711","53"
"118385","53"
"118442","53"
"119340","53"
"119342","53"
"119458","53"
"120880","53"
"120884","53"
"121752","53"
"124670","53"
"125186","53"
"127205","53"
"127849","53"
"128280","53"
"128800","53"
"135539","53"
"136936","53"
"137409","53"
"138103","53"
"138529","53"
"140985","53"
"141335","53"
"141337","53"
"141390","53"
"143627","53"
"143865","53"
"150230","53"
"153270","53"
"154115","53"
"156962","53"
"160365","53"
"161327","53"
"164755","53"
"171203","53"
"172760","53"
"172773","53"
"172794","53"
"172940","53"
"172985","53"
"174755","53"
"181633","53"
"182227","53"
"182335","53"
"186518","53"
"186920","53"
"187014","53"
"187500","53"
"187762","53"
"187883","53"
"190794","53"
"192881","53"
"197586","53"
"213646","53"
"217985","53"
"218697","53"
"219572","53"
"221912","53"
"221913","53"
"229144","53"
"230236","53"
"230674","53"
"230944","53"
"236329","53"
"239801","53"
"241375","53"
"241957","53"
"246205","53"
"246409","53"
"253622","53"
"254124","53"
"254526","53"
"255756","53"
"256834","53"
"260579","53"
"261181","53"
"261469","53"
"261487","53"
"261503","53"
"262137","53"
"263250","53"
"272128","53"
"273197","53"
"274669","53"
"277519","53"
"277718","53"
"279052","53"
"280928","53"
"282469","53"
"283473","53"
"283711","53"
"286089","53"
"287324","53"
"289940","53"
"290864","53"
"291094","53"
"291303","53"
"293252","53"
"293465","53"
"293976","53"
"294871","53"
"294966","53"
"294991","53"
"294992","53"
"295013","53"
"300980","53"
"301915","53"
"303492","53"
"307544","53"
"315151","53"
"320955","53"
"334557","53"
"334930","53"
"338421","53"
"341397","53"
"346103","53"
"347680","53"
"348719","53"
"358306","53"
"358618","53"
"362154","53"
"367195","53"
"367953","53"
"369486","53"
"373922","53"
"376549","53"
"377116","53"
"377859","53"
"379090","53"
"379149","53"
"380762","53"
"381734","53"
"383069","53"
"384521","53"
"384766","53"
"387578","53"
"387702","53"
"391355","53"
"393834","53"
"398655","53"
"398792","53"
"399013","53"
"399566","53"
"401319","53"
"402548","53"
"402805","53"
"403985","53"
"404336","53"
"411005","53"
"411443","53"
"413475","53"
"415634","53"
"415774","53"
"423879","53"
"429670","53"
"431952","53"
"435176","53"
"436774","53"
"436792","53"
"437216","53"
"440471","53"
"442083","53"
"443065","53"
"444642","53"
"445071","53"
"445799","53"
"447952","53"
"448603","53"
"448680","53"
"449096","53"
"449355","53"
"451459","53"
"451487","53"
"452767","53"
"457471","53"
"462765","53"
"462771","53"
"462777","53"
"462908","53"
"462912","53"
"470114","53"
"472900","53"
"473842","53"
"474420","53"
"478282","53"
"478798","53"
"478804","53"
"479272","53"
"484122","53"
"491239","53"
"492851","53"
"24","80"
"82","80"
"393","80"
"944","80"
"1248","80"
"2085","80"
"2109","80"
"2140","80"
"2463","80"
"4108","80"
"5174","80"
"5175","80"
"9056","80"
"9404","80"
"9455","80"
"9461","80"
"9470","80"
"9581","80"
"9594","80"
"9696","80"
"10027","80"
"10034","80"
"10431","80"
"10622","80"
"10623","80"
"10753","80"
"10775","80"
"10835","80"
"10975","80"
"11018","80"
"11134","80"
"11205","80"
"11471","80"
"11554","80"
"11636","80"
"11647","80"
"11702","80"
"11782","80"
"11909","80"
"12780","80"
"13127","80"
"13807","80"
"14016","80"
"14310","80"
"15077","80"
"15804","80"
"16411","80"
"18305","80"
"18311","80"
"18476","80"
"18725","80"
"18747","80"
"18763","80"
"18767","80"
"18816","80"
"18857","80"
"18877","80"
"20083","80"
"21990","80"
"24163","80"
"24922","80"
"25074","80"
"25536","80"
"25539","80"
"25655","80"
"26877","80"
"27073","80"
"31614","80"
"32162","80"
"33542","80"
"36244","80"
"36266","80"
"36640","80"
"36931","80"
"37557","80"
"37850","80"
"38030","80"
"38034","80"
"38425","80"
"38955","80"
"39828","80"
"39857","80"
"40038","80"
"40077","80"
"40107","80"
"40371","80"
"41158","80"
"41196","80"
"41500","80"
"41980","80"
"44133","80"
"45303","80"
"45381","80"
"45391","80"
"45401","80"
"45408","80"
"45420","80"
"45437","80"
"45443","80"
"45447","80"
"45450","80"
"45460","80"
"45505","80"
"45509","80"
"45892","80"
"46155","80"
"46839","80"
"47423","80"
"47971","80"
"48938","80"
"48940","80"
"48942","80"
"48943","80"
"48944","80"
"48963","80"
"48968","80"
"49288","80"
"49291","80"
"52384","80"
"53653","80"
"55750","80"
"57040","80"
"58412","80"
"58776","80"
"58838","80"
"58885","80"
"58888","80"
"58889","80"
"58901","80"
